ID,length,locus_tag,assembly,accession,start,end,strand,taxid,feature,gene,product,protein_id,context,superkingdom,phylum,class,order,family,genus,species,replicon_type,replicon_name
AB0007SYEQ,207,AT01_RS07165,GCF000834395.1,NZ_CP009781.1,1537292,1537916,-1,1453495,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_042546635.1,AB0007SYER;AB0007SYES;AB0007SYET;AB0007SYEU;AB0007SYEV;AB0007SYEW;AB0007SYEX;AB0007SYEY;AB0007SYEZ;AB0007SYEP;AB0007SYEO;AB0007SYEN;AB0007SYEM;AB0007SYEL;AB0007SYEK;AB0007SYEJ;AB0007SYEI,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia aldovae,main,main
AB000LXTP1,207,C9381_RS06830,GCF003032455.1,NZ_CP028349.1,1473025,1473649,1,470934,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_010255410.1,AB000LXTP2;AB000LXTP3;AB000LXTP4;AB000LXTP5;AB000LXTP6;AB000LXTP7;AB000LXTP8;AB000LXTP9;AB000LXTP0;AB000LXTOZ;AB000LXTOY;AB000LXTOX;AB000LXTOW;AB000LXTOV;AB000LXTOU;AB000LXTOT;AB000LXTOS;AB000LXTOR,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea vagans,main,main
AB0018NDTQ,207,FGL33_RS05195,GCF901472405.1,NZ_LR590463.1,1095003,1095627,1,61652,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_015671192.1,AB0018NDTR;AB0018NDTS;AB0018NDTT;AB0018NDTU;AB0018NDTV;AB0018NDTW;AB0018NDTX;AB0018NDTY;AB0018NDTP;AB0018NDTO;AB0018NDTN;AB0018NDTM;AB0018NDTL;AB0018NDTK;AB0018NDTJ;AB0018NDTI;AB0018NDTH,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia rubidaea,chromosome,1
AB0003CG9F,207,PAU_RS16940,GCF000196475.1,NC_012962.1,4022086,4022710,-1,291112,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_015835535.1,AB0003CG9G;AB0003CG9H;AB0003CG9I;AB0003CG9J;AB0003CG9K;AB0003CG9L;AB0003CG9M;AB0003CG9N;AB0003CG9O;AB0003CG9E;AB0003CG9D;AB0003CG9C;AB0003CG9B;AB0003CG9A;AB0003CG99;AB0003CG98;AB0003CG97;AB0003CG96,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus,Photorhabdus asymbiotica,main,main
AB000AN4IV,206,AL518_RS10295,GCF001559255.2,NZ_CP014031.2,2272060,2272681,1,546367,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_004091711.1,AB000AN4IW;AB000AN4IX;AB000AN4IY;AB000AN4IZ;AB000AN4J0;AB000AN4J1;AB000AN4J2;AB000AN4J3;AB000AN4IU;AB000AN4IT;AB000AN4IS;AB000AN4IR;AB000AN4IQ;AB000AN4IP;AB000AN4IO;AB000AN4IN,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Hafnia paralvei,main,main
AB00167F15,209,H2866_RS12645,GCF014859005.1,NZ_CP060592.1,2756360,2756990,1,1646377,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_017489803.1,AB00167F16;AB00167F17;AB00167F18;AB00167F19;AB00167F1A;AB00167F1B;AB00167F1C;AB00167F1D;AB00167F14;AB00167F13;AB00167F12;AB00167F11;AB00167F10;AB00167F0Z;AB00167F0Y;AB00167F0X;AB00167F0W,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rouxiella,Rouxiella badensis,main,main
AB000Y1NGC,207,GN242_RS16180,GCF009738185.1,NZ_CP046509.1,3563103,3563727,-1,2681984,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_154752377.1,AB000Y1NGD;AB000Y1NGE;AB000Y1NGF;AB000Y1NGG;AB000Y1NGH;AB000Y1NGI;AB000Y1NGJ;AB000Y1NGK;AB000Y1NGL;AB000Y1NGB;AB000Y1NGA;AB000Y1NG9;AB000Y1NG8;AB000Y1NG7;AB000Y1NG6;AB000Y1NG5;AB000Y1NG4;AB000Y1NG3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia sp. J780,main,main
AB000HZ4FF,207,AWC36_RS13160,GCF002291445.1,NZ_CP014137.1,2936426,2937050,-1,1109412,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_048635809.1,AB000HZ4FG;AB000HZ4FH;AB000HZ4FI;AB000HZ4FJ;AB000HZ4FK;AB000HZ4FL;AB000HZ4FM;AB000HZ4FN;AB000HZ4FO;AB000HZ4FE;AB000HZ4FD;AB000HZ4FC;AB000HZ4FB;AB000HZ4FA;AB000HZ4F9;AB000HZ4F8;AB000HZ4F7,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Brenneria,Brenneria goodwinii,main,main
AB0002DAED,207,ETA_RS13715,GCF000026185.1,NC_010694.1,2813757,2814381,-1,465817,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_012442221.1,AB0002DAEE;AB0002DAEF;AB0002DAEG;AB0002DAEH;AB0002DAEI;AB0002DAEJ;AB0002DAEK;AB0002DAEL;AB0002DAEM;AB0002DAEC;AB0002DAEB;AB0002DAEA;AB0002DAE9;AB0002DAE8;AB0002DAE7;AB0002DAE6;AB0002DAE5;AB0002DAE4,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia tasmaniensis,main,main
AB000TGFAE,207,EH207_RS04730,GCF005484945.1,NZ_CP034035.1,1004686,1005310,1,55213,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_137712949.1,AB000TGFAF;AB000TGFAG;AB000TGFAH;AB000TGFAI;AB000TGFAJ;AB000TGFAK;AB000TGFAL;AB000TGFAM;AB000TGFAN;AB000TGFAD;AB000TGFAC;AB000TGFAB;AB000TGFAA;AB000TGFA9;AB000TGFA8;AB000TGFA7;AB000TGFA6;AB000TGFA5,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Brenneria,Brenneria rubrifaciens,main,main
AB00158J5S,207,H8F46_RS11125,GCF014295015.1,NZ_CP060401.1,2574571,2575195,1,628,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_010845044.1,AB00158J5T;AB00158J5U;AB00158J5V;AB00158J5W;AB00158J5X;AB00158J5Y;AB00158J5Z;AB00158J60;AB00158J61;AB00158J5R;AB00158J5Q;AB00158J5P;AB00158J5O;AB00158J5N;AB00158J5M;AB00158J5L;AB00158J5K;AB00158J5J;AB00158J5I,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus nematophila,main,main
AB0002FPB0,207,XBJ1_RS07035,GCF000027225.1,NC_013892.1,1602068,1602692,-1,406818,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_012988139.1,AB0002FPB1;AB0002FPB2;AB0002FPB3;AB0002FPB4;AB0002FPB5;AB0002FPB6;AB0002FPB7;AB0002FPB8;AB0002FPB9;AB0002FPBA;AB0002FPBB;AB0002FPAZ;AB0002FPAY;AB0002FPAX;AB0002FPAW;AB0002FPAV;AB0002FPAU;AB0002FPAT;AB0002FPAS;AB0002FPAR,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus bovienii,main,main
AB000GITX6,211,A7K99_RS05385,GCF002163605.1,NZ_CP015581.1,1128959,1129595,1,53336,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_038018682.1,AB000GITX7;AB000GITX8;AB000GITX9;AB000GITXA;AB000GITXB;AB000GITXC;AB000GITXD;AB000GITXE;AB000GITXF;AB000GITXG;AB000GITX5;AB000GITX4;AB000GITX3;AB000GITX2;AB000GITX1;AB000GITX0;AB000GITWZ;AB000GITWY;AB000GITWX;AB000GITWW,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella,Tatumella citrea,main,main
AB000SNITZ,207,ArsFIN_RS16115,GCF004768525.1,NZ_CP038613.1,3164975,3165599,-1,638,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_026821476.1,AB000SNIU0;AB000SNIU1;AB000SNIU2;AB000SNIU3;AB000SNIU4;AB000SNIU5;AB000SNIU6;AB000SNIU7;AB000SNIU8;AB000SNIU9;AB000SNITY;AB000SNITX;AB000SNITW;AB000SNITV;AB000SNITU;AB000SNITT;AB000SNITS,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,Arsenophonus nasoniae,main,main
AB000V33P2,207,EHV07_RS05360,GCF007981265.1,NZ_CP034363.1,1179949,1180573,1,2490851,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_147195795.1,AB000V33P3;AB000V33P4;AB000V33P5;AB000V33P6;AB000V33P7;AB000V33P8;AB000V33P9;AB000V33PA;AB000V33PB;AB000V33P1;AB000V33P0;AB000V33OZ;AB000V33OY;AB000V33OX;AB000V33OW;AB000V33OV;AB000V33OU;AB000V33OT,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea sp. CCBC3-3-1,main,main
AB0017EHQT,207,F3G59_RS01185,GCF900380265.1,NZ_LR025083.1,663086,663710,1,138074,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_149680155.1,AB0017EHQU;AB0017EHQV;AB0017EHQW;AB0017EHQX;AB0017EHQY;AB0017EHQZ;AB0017EHQS;AB0017EHQR;AB0017EHQQ;AB0017EHQP;AB0017EHQO;AB0017EHQN;AB0017EHQM,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia symbiotica,chromosome,1
AB0016TAKH,207,A4A68_RS00435,GCF900039485.1,NZ_LN999833.1,111910,112534,1,1778262,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_067565305.1,AB0016TAKI;AB0016TAKJ;AB0016TAKK;AB0016TAKL;AB0016TAKM;AB0016TAKN;AB0016TAKO;AB0016TAKP;AB0016TAKG;AB0016TAKF;AB0016TAKE;AB0016TAKD;AB0016TAKC;AB0016TAKB;AB0016TAKA;AB0016TAK9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Doolittlea,Candidatus Doolittlea endobia,chromosome,I
AB0004IBLD,207,A359_RS04100,GCF000287335.1,NC_018419.1,1432113,1432737,1,1199245,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_014888621.1,AB0004IBLE;AB0004IBLF;AB0004IBLG;AB0004IAZT;AB0004IAZU;AB0004IBLC;AB0004IBLB;AB0004IBLA;AB0004IBL9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,secondary endosymbiont of Ctenarytaina eucalypti,main,main
AB000RD6YL,207,PH4a_RS10565,GCF004116975.1,NZ_CP026364.1,2321354,2321978,1,183417,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_064719050.1,AB000RD6YM;AB000RD6YN;AB000RD6YO;AB000RD6YP;AB000RD6YQ;AB000RD6YR;AB000RD6YS;AB000RD6YT;AB000RD6YU;AB000RD6YK;AB000RD6YJ;AB000RD6YI;AB000RD6YH;AB000RD6YG;AB000RD6YF;AB000RD6YE;AB000RD6YD,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus hauseri,main,main
AB0015EEFC,206,H9X60_RS03715,GCF014394705.1,NZ_CP060726.1,865884,866505,1,587,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_004905443.1,AB0015EEFD;AB0015EEFE;AB0015EEFF;AB0015EEFG;AB0015EEFH;AB0015EEFI;AB0015EEFJ;AB0015EEFK;AB0015EEFL;AB0015EEFB;AB0015EEFA;AB0015EEF9;AB0015EEF8;AB0015EEF7;AB0015EEF6;AB0015EEF5;AB0015EEF4,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia rettgeri,main,main
AB000ZJ5PD,207,GYM49_RS03470,GCF010442675.1,NZ_CP048404.1,730371,730995,1,584,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_004245088.1,AB000ZJ5PE;AB000ZJ5PF;AB000ZJ5PG;AB000ZJ5PH;AB000ZJ5PI;AB000ZJ5PJ;AB000ZJ5PK;AB000ZJ5PL;AB000ZJ5PM;AB000ZJ5PC;AB000ZJ5PB;AB000ZJ5PA;AB000ZJ5P9;AB000ZJ5P8;AB000ZJ5P7;AB000ZJ5P6;AB000ZJ5P5;AB000ZJ5P4,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,main,main
AB000VY6FH,207,F3Y08_RS01410,GCF008705195.1,NZ_CP044028.1,309346,309970,1,584,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_004245088.1,AB000VY6FI;AB000VY6FJ;AB000VY6FK;AB000VY6FL;AB000VY6FM;AB000VY6FN;AB000VY6FO;AB000VY6FP;AB000VY6FQ;AB000VY6FG;AB000VY6FF;AB000VY6FE;AB000VY6FD;AB000VY6FC;AB000VY6FB;AB000VY6FA;AB000VY6F9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,main,main
AB000GUYDB,207,AM403_RS07010,GCF002197405.1,NZ_CP021852.1,1476236,1476860,-1,584,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_004245088.1,AB000GUYDC;AB000GUYDD;AB000GUYDE;AB000GUYDF;AB000GUYDG;AB000GUYDH;AB000GUYDI;AB000GUYDJ;AB000GUYDA;AB000GUYD9;AB000GUYD8;AB000GUYD7;AB000GUYD6;AB000GUYD5;AB000GUYD4;AB000GUYD3;AB000GUYD2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,main,main
AB000MFV0C,222,CCS41_RS08665,GCF003122425.1,NZ_CP021659.1,1788683,1789352,1,1878942,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_072549730.1,AB000MFV0D;AB000MFV0E;AB000MFV0F;AB000MFV0G;AB000MFV0H;AB000MFV0I;AB000MFV0J;AB000MFV0B;AB000MFV0A;AB000MFV09;AB000MFV08;AB000MFV07;AB000MFV06;AB000MFV05;AB000MFV04;AB000MFV03,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Candidatus Fukatsuia,Candidatus Fukatsuia symbiotica,main,main
AB00170UEJ,207,HBA_RS00790,GCF900161835.1,NZ_LT897836.1,378059,378683,-1,1929246,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_097032161.1,AB00170UEK;AB00170UEL;AB00170UEI;AB00170UEH;AB00170UEG;AB00170UEF;AB00170UEE,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Sodalis,Sodalis endosymbiont of Henestaris halophilus,chromosome,I
AB000IRD1G,206,CPU03_RS03345,GCF002504285.1,NZ_CP023706.1,683021,683642,-1,636,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_005296829.1,AB000IRD1H;AB000IRD1I;AB000IRD1J;AB000IRD1K;AB000IRD1L;AB000IRD1M;AB000IRD1N;AB000IRD1O;AB000IRD1P;AB000IRD1Q;AB000IRD1F;AB000IRD1E;AB000IRD1D;AB000IRD1C;AB000IRD1B;AB000IRD1A;AB000IRD19;AB000IRD18,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella tarda,main,main
AB0008K21T,206,AAW15_RS11605,GCF001011055.1,NZ_CP011359.1,2565868,2566489,-1,636,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_005296829.1,AB0008K21U;AB0008K21V;AB0008K21W;AB0008K21X;AB0008K21Y;AB0008K21Z;AB0008K220;AB0008K221;AB0008K222;AB0008K223;AB0008K21S;AB0008K21R;AB0008K21Q;AB0008K21P;AB0008K21O;AB0008K21N;AB0008K21M;AB0008K21L,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella tarda,main,main
AB00091UPS,206,AAZ33_RS05220,GCF001186215.1,NZ_CP011516.1,1152797,1153418,1,1650654,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_034163666.1,AB00091UPT;AB00091UPU;AB00091UPV;AB00091UPW;AB00091UPX;AB00091UPY;AB00091UPZ;AB00091UQ0;AB00091UPR;AB00091UPQ;AB00091UPP;AB00091UPO;AB00091UPN;AB00091UPM;AB00091UPL;AB00091UPK;AB00091UPJ;AB00091UPI,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella sp. LADL05-105,main,main
AB000518K1,206,ETAC_RS04780,GCF000348565.1,NC_020796.1,1090636,1091257,1,1288122,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_015461119.1,AB000518K2;AB000518K3;AB000518K4;AB000518K5;AB000518K6;AB000518K7;AB000518K8;AB000518K9;AB000518K0;AB000518JZ;AB000518JY;AB000518JX;AB000518JW;AB000518JV;AB000518JU;AB000518JT;AB000518JS,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella piscicida,main,main
AB0017L5Q6,206,DQN80_RS03765,GCF900475855.1,NZ_LS483422.1,872499,873120,1,333962,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_068439340.1,AB0017L5Q7;AB0017L5Q8;AB0017L5Q9;AB0017L5QA;AB0017L5QB;AB0017L5QC;AB0017L5QD;AB0017L5QE;AB0017L5QF;AB0017L5Q5;AB0017L5Q4;AB0017L5Q3;AB0017L5Q2;AB0017L5Q1;AB0017L5Q0;AB0017L5PZ;AB0017L5PY,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia heimbachae,chromosome,1
AB0018TYL8,206,FX120_RS04125,GCF902387845.1,NZ_LR699007.1,888261,888882,1,582,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_004240392.1,AB0018TYL9;AB0018TYLA;AB0018TYLB;AB0018TYLC;AB0018TYLD;AB0018TYLE;AB0018TYLF;AB0018TYLG;AB0018TYLH;AB0018TYLI;AB0018TYL7;AB0018TYL6;AB0018TYL5;AB0018TYL4;AB0018TYL3;AB0018TYL2;AB0018TYL1;AB0018TYL0;AB0018TYKZ;AB0018TYKY,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,chromosome,1
AB000ZGU1J,206,GYM50_RS04225,GCF010365245.1,NZ_CP048275.1,903622,904243,1,582,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_004240392.1,AB000ZGU1K;AB000ZGU1L;AB000ZGU1M;AB000ZGU1N;AB000ZGU1O;AB000ZGU1P;AB000ZGU1Q;AB000ZGU1R;AB000ZGU1S;AB000ZGU1T;AB000ZGU1I;AB000ZGU1H;AB000ZGU1G;AB000ZGU1F;AB000ZGU1E;AB000ZGU1D;AB000ZGU1C;AB000ZGU1B;AB000ZGU1A;AB000ZGU19,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,main,main
AB0008BB50,207,BMSBPS_RS02115,GCF000971765.1,NZ_CP010907.1,601073,601697,-1,1235990,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_022564779.1,AB0008BB51;AB0008BB52;AB0008BB53;AB0008BB54;AB0008BB55;AB0008BB56;AB0008BB57;AB0008BB4Z;AB0008BB4Y;AB0008BB4X;AB0008BB4W;AB0008BB4V;AB0008BB4U,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Candidatus Pantoea carbekii,main,main
AB0016TDJS,214,A4A70_RS01465,GCF900044015.1,NZ_LN999835.1,308693,309338,-1,1778263,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_067567810.1,AB0016TDJT;AB0016TDJU;AB0016TDJV;AB0016TDJW;AB0016TDJX;AB0016TDJY;AB0016TDJZ;AB0016TDK0;AB0016TDJR;AB0016TDJQ;AB0016TDJP;AB0016TDJO;AB0016TDJN;AB0016TDJM;AB0016TDJL,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Hoaglandella,Candidatus Hoaglandella endobia,chromosome,I
AB0016V7HB,207,NCTC9997_RS09975,GCF900087055.1,NZ_LT575468.1,2250199,2250823,-1,703,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_010864084.1,AB0016V7HC;AB0016V7HD;AB0016V7HE;AB0016V7HF;AB0016V7HG;AB0016V7HH;AB0016V7HI;AB0016V7HA;AB0016V7H9;AB0016V7H8;AB0016V7H7;AB0016V7H6;AB0016V7H5;AB0016V7H4;AB0016V7H3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Plesiomonas,Plesiomonas shigelloides,chromosome,1
AB0018T0WK,211,FX055_RS11285,GCF902386615.1,NZ_LR698987.1,2462165,2462801,-1,158841,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_111740795.1,AB0018T0WL;AB0018T0WM;AB0018T0WN;AB0018T0WO;AB0018T0WP;AB0018T0WQ;AB0018T0WR;AB0018T0WS;AB0018T0WJ;AB0018T0WI;AB0018T0WH;AB0018T0WG;AB0018T0WF;AB0018T0WE;AB0018T0WD;AB0018T0WC,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella richardii,chromosome,1
AB0003WZPF,211,SCC_RS02400,GCF000238975.1,NC_016632.1,1056910,1057546,1,568817,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_014268479.1,AB0003WZPG;AB0003WZPH;AB0003WZPI;AB0003WZPJ;AB0003WZPK;AB0003WZPE;AB0003WZPD;AB0003WZPC;AB0003WZPB;AB0003WZPA;AB0003WZP9;AB0003WZP8,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia symbiotica,main,main
AB0007I2GH,194,ICMP_RS01710,GCF000828515.1,NZ_AP010872.1,396055,396640,-1,476281,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_041069278.1,AB0007I2GI;AB0007I2GJ;AB0007I2GK;AB0007I2GL;AB0007I2GM;AB0007I2GN;AB0007I2GO;AB0007I2GP;AB0007I2GQ;AB0007I2GR;AB0007I2GG;AB0007I2GF;AB0007I2GE;AB0007I2GD;AB0007I2GC;AB0007I2GB;AB0007I2GA;AB0007I2G9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Ishikawaella,Candidatus Ishikawaella capsulata,main,main
AB000RU8R6,215,EKN56_RS06230,GCF004295645.1,NZ_CP034752.1,1468688,1469336,-1,2498113,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_130591009.1,AB000RU8R7;AB000RU8R8;AB000RU8R9;AB000RU8RA;AB000RU8RB;AB000RU8RC;AB000RU8RD;AB000RU8RE;AB000RU8RF;AB000RU8RG;AB000RU8RH;AB000RU8R5;AB000RU8R4;AB000RU8R3;AB000RU8R2;AB000RU8R1;AB000RU8R0;AB000RU8QZ;AB000RU8QY;AB000RU8QX,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Jinshanibacter,Jinshanibacter zhutongyuii,main,main
AB0016TDTX,207,FVIR_RS00415,GCF900048035.1,NZ_LN999832.1,160089,160713,1,1070130,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_067497509.1,AB0016TDTY;AB0016TDTZ;AB0016TDU0;AB0016TDU1;AB0016TDU2;AB0016TDTW;AB0016TDTV,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Gullanella,Candidatus Gullanella endobia,chromosome,I
AB000HU5TQ,215,BA171_RS05570,GCF002285855.1,NZ_CP016303.1,1168232,1168880,-1,672795,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_046493713.1,AB000HU5TR;AB000HU5TS;AB000HU5TT;AB000HU5TU;AB000HU5TV;AB000HU5TW;AB000HU5TX;AB000HU5TY;AB000HU5TZ;AB000HU5U0;AB000HU5U1;AB000HU5U2;AB000HU5U3;AB000HU5TP;AB000HU5TO;AB000HU5TN;AB000HU5TM;AB000HU5TL;AB000HU5TK;AB000HU5TJ,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Hamiltonella,Candidatus Hamiltonella defensa,main,main
AB0004IC2H,207,A35E_RS02895,GCF000287355.1,NC_018420.1,1094403,1095027,1,134287,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_014889191.1,AB0004IC2I;AB0004IC2J;AB0004IC2K;AB0004IC2L;AB0004IC2M;AB0004IC2N;AB0004IC2O;AB0004IC2P;AB0004IC2G;AB0004IC2F;AB0004IC2E;AB0004IC2D,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,secondary endosymbiont of Heteropsylla cubana,main,main
AB0018H2UQ,211,EL341_RS11575,GCF900638655.1,NZ_LR134531.1,2698075,2698711,-1,82985,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_047781498.1,AB0018H2UR;AB0018H2US;AB0018H2UT;AB0018H2UU;AB0018H2UV;AB0018H2UW;AB0018H2UX;AB0018H2UY;AB0018H2UZ;AB0018H2V0;AB0018H2UP;AB0018H2UO;AB0018H2UN;AB0018H2UM;AB0018H2UL;AB0018H2UK;AB0018H2UJ;AB0018H2UI,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,Pragia fontium,chromosome,1
AB0007AE1T,206,FPB0191_RS09975,GCF000807275.1,NZ_CP009056.1,2303063,2303684,-1,1267021,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_039105761.1,AB0007AE1U;AB0007AE1V;AB0007AE1W;AB0007AE1X;AB0007AE1Y;AB0007AE1Z;AB0007AE20;AB0007AE21;AB0007AE22;AB0007AE23;AB0007AE1S;AB0007AE1R;AB0007AE1Q;AB0007AE1P;AB0007AE1O;AB0007AE1N;AB0007AE1M;AB0007AE1L;AB0007AE1K,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,main,main
