ID,length,locus_tag,assembly,accession,start,end,strand,taxid,feature,gene,product,protein_id,context,superkingdom,phylum,class,order,family,genus,species,replicon_type,replicon_name
AB000ZPUAJ,843,G6N56_RS14675,GCF010729105.1,NZ_AP022573.1,3130495,3133027,-1,220927,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_085255284.1,AB000ZPUAK;AB000ZPUAL;AB000ZPUAM;AB000ZPUAN;AB000ZPUAO;AB000ZPUAP;AB000ZPUAQ;AB000ZPUAR;AB000ZPUAS;AB000ZPUAT;AB000ZPUAU;AB000ZPUAV;AB000ZPUAW;AB000ZPUAI;AB000ZPUAH;AB000ZPUAG;AB000ZPUAF;AB000ZPUAE;AB000ZPUAD;AB000ZPUAC;AB000ZPUAB;AB000ZPUAA;AB000ZPUA9;AB000ZPUA8;AB000ZPUA7,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium saskatchewanense,main,main
AB000ZNY8Y,846,G6N43_RS05595,GCF010726085.1,NZ_AP022560.1,1160633,1163174,1,39691,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_083155112.1,AB000ZNY8Z;AB000ZNY90;AB000ZNY91;AB000ZNY92;AB000ZNY93;AB000ZNY94;AB000ZNY95;AB000ZNY96;AB000ZNY97;AB000ZNY98;AB000ZNY99;AB000ZNY9A;AB000ZNY9B;AB000ZNY8X;AB000ZNY8W;AB000ZNY8V;AB000ZNY8U;AB000ZNY8T;AB000ZNY8S;AB000ZNY8R;AB000ZNY8Q;AB000ZNY8P;AB000ZNY8O;AB000ZNY8N;AB000ZNY8M,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium moriokaense,main,main
AB000ZOW3Q,848,G6N67_RS16375,GCF010727475.1,NZ_AP022567.1,3425886,3428433,1,53462,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_036432065.1,AB000ZOW3R;AB000ZOW3S;AB000ZOW3T;AB000ZOW3U;AB000ZOW3V;AB000ZOW3W;AB000ZOW3X;AB000ZOW3Y;AB000ZOW3Z;AB000ZOW40;AB000ZOW41;AB000ZOW42;AB000ZOW43;AB000ZOW44;AB000ZOW45;AB000ZOW3P;AB000ZOW3O;AB000ZOW3N;AB000ZOW3M;AB000ZOW3L;AB000ZOW3K;AB000ZOW3J;AB000ZOW3I;AB000ZOW3H;AB000ZOW3G;AB000ZOW3F;AB000ZOW3E;AB000ZOW3D,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium mageritense,main,main
AB00161JUC,844,E3G70_RS02600,GCF014843235.1,NZ_CP062135.1,530604,533139,1,36809,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_005065017.1,AB00161JUD;AB00161JUE;AB00161JUF;AB00161JUG;AB00161JUH;AB00161JUI;AB00161JUJ;AB00161JUK;AB00161JUL;AB00161JUM;AB00161JUN;AB00161JUO;AB00161JUP;AB00161JUQ;AB00161JUB;AB00161JUA;AB00161JU9;AB00161JU8;AB00161JU7;AB00161JU6;AB00161JU5;AB00161JU4;AB00161JU3;AB00161JU2;AB00161JU1;AB00161JU0,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,main,main
AB001618GK,844,E3G57_RS02750,GCF014843175.1,NZ_CP062132.1,553489,556024,1,36809,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_005065017.1,AB001618GL;AB001618GM;AB001618GN;AB001618GO;AB001618GP;AB001618GQ;AB001618GR;AB001618GS;AB001618GT;AB001618GU;AB001618GV;AB001618GW;AB001618GX;AB001618GY;AB001618GJ;AB001618GI;AB001618GH;AB001618GG;AB001618GF;AB001618GE;AB001618GD;AB001618GC;AB001618GB;AB001618GA;AB001618G9;AB001618G8,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,main,main
AB000ZOS9H,842,G6N44_RS20625,GCF010727325.1,NZ_AP022565.1,4321646,4324175,1,67081,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_163666990.1,AB000ZOS9I;AB000ZOS9J;AB000ZOS9K;AB000ZOS9L;AB000ZOS9M;AB000ZOS9N;AB000ZOS9O;AB000ZOS9P;AB000ZOS9Q;AB000ZOS9R;AB000ZOS9S;AB000ZOS9T;AB000ZOS9U;AB000ZOS9V;AB000ZOS9G;AB000ZOS9F;AB000ZOS9E;AB000ZOS9D;AB000ZOS9C;AB000ZOS9B;AB000ZOS9A;AB000ZOS99;AB000ZOS98;AB000ZOS97;AB000ZOS96;AB000ZOS95;AB000ZOS94,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium alvei,main,main
AB000ZQ7LM,846,G6N60_RS24285,GCF010729665.1,NZ_AP022610.1,5121106,5123647,-1,212765,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_163742055.1,AB000ZQ7LN;AB000ZQ7LO;AB000ZQ7LP;AB000ZQ7LQ;AB000ZQ7LR;AB000ZQ7LS;AB000ZQ7LT;AB000ZQ7LU;AB000ZQ7LL;AB000ZQ7LK;AB000ZQ7LJ;AB000ZQ7LI;AB000ZQ7LH;AB000ZQ7LG;AB000ZQ7LF;AB000ZQ7LE;AB000ZQ7LD;AB000ZQ7LC;AB000ZQ7LB;AB000ZQ7LA;AB000ZQ7L9;AB000ZQ7L8,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium madagascariense,main,main
AB000OPLU6,844,C0J29_RS28030,GCF003614435.1,NZ_CP025546.1,6278447,6280982,-1,1389713,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_065043387.1,AB000OPLU7;AB000OPLU8;AB000OPLU9;AB000OPLUA;AB000OPLUB;AB000OPLUC;AB000OPLUD;AB000OPLUE;AB000OPLUF;AB000OPLUG;AB000OPLUH;AB000OPLUI;AB000OPLUJ;AB000OPLU5;AB000OPLU4;AB000OPLU3;AB000OPLU2;AB000OPLU1;AB000OPLU0;AB000OPLTZ;AB000OPLTY;AB000OPLTX;AB000OPLTW;AB000OPLTV;AB000OPLTU,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium paragordonae,main,main
AB000B7KSE,844,Chelonae_RS02510,GCF001611855.1,NZ_CP010071.1,514956,517491,1,1561223,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_030095812.1,AB000B7KSF;AB000B7KSG;AB000B7KSH;AB000B7KSI;AB000B7KSJ;AB000B7KSK;AB000B7KSL;AB000B7KSM;AB000B7KSN;AB000B7KSO;AB000B7KSP;AB000B7KSQ;AB000B7KSR;AB000B7KSS;AB000B7KST;AB000B7KSD;AB000B7KSC;AB000B7KSB;AB000B7KSA;AB000B7KS9;AB000B7KS8;AB000B7KS7;AB000B7KS6;AB000B7KS5;AB000B7KS4;AB000B7KS3;AB000B7KS2,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. QIA-37,main,main
AB000BXV5B,844,BAB75_RS03330,GCF001677135.1,NZ_CP016189.1,656632,659167,1,83262,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_043080507.1,AB000BXV5C;AB000BXV5D;AB000BXV5E;AB000BXV5F;AB000BXV5G;AB000BXV5H;AB000BXV5I;AB000BXV5J;AB000BXV5K;AB000BXV5L;AB000BXV5M;AB000BXV5N;AB000BXV5O;AB000BXV5P;AB000BXV5A;AB000BXV59;AB000BXV58;AB000BXV57;AB000BXV56;AB000BXV55;AB000BXV54;AB000BXV53;AB000BXV52;AB000BXV51;AB000BXV50;AB000BXV4Z,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides immunogenum,main,main
AB000ZO895,842,G6N19_RS11490,GCF010726505.1,NZ_AP022562.1,2500310,2502839,1,2492438,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_041318975.1,AB000ZO896;AB000ZO897;AB000ZO898;AB000ZO899;AB000ZO89A;AB000ZO89B;AB000ZO89C;AB000ZO89D;AB000ZO89E;AB000ZO89F;AB000ZO89G;AB000ZO89H;AB000ZO89I;AB000ZO894;AB000ZO893;AB000ZO892;AB000ZO891;AB000ZO890;AB000ZO88Z;AB000ZO88Y;AB000ZO88X;AB000ZO88W;AB000ZO88V;AB000ZO88U;AB000ZO88T;AB000ZO88S,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium novum,main,main
AB000ZP9XP,849,G6N27_RS13925,GCF010727945.1,NZ_AP022569.1,2933979,2936529,-1,1775,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_163776864.1,AB000ZP9XQ;AB000ZP9XR;AB000ZP9XS;AB000ZP9XT;AB000ZP9XU;AB000ZP9XV;AB000ZP9XW;AB000ZP9XX;AB000ZP9XY;AB000ZP9XZ;AB000ZP9Y0;AB000ZP9Y1;AB000ZP9XO;AB000ZP9XN;AB000ZP9XM;AB000ZP9XL;AB000ZP9XK;AB000ZP9XJ;AB000ZP9XI;AB000ZP9XH;AB000ZP9XG;AB000ZP9XF,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium cookii,main,main
AB0004YIJC,848,B586_RS17935,GCF000340435.2,NZ_CP011883.2,3814574,3817121,-1,1202450,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_047316391.1,AB0004YIJD;AB0004YIJE;AB0004YIJF;AB0004YIJG;AB0004YIJH;AB0004YIJI;AB0004YIJJ;AB0004YIJK;AB0004YIJL;AB0004YIJM;AB0004YIJN;AB0004YIJO;AB0004YIJP;AB0004YIJB;AB0004YIJA;AB0004YIJ9;AB0004YIJ8;AB0004YIJ7;AB0004YIJ6;AB0004YIJ5;AB0004YIJ4;AB0004YIJ3;AB0004YIJ2;AB0004YIJ1;AB0004YIJ0,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium haemophilum,main,main
AB000482L6,847,MYCCH_RS23065,GCF000266905.1,NC_018027.1,4949526,4952070,-1,710421,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_014817877.1,AB000482L7;AB000482L8;AB000482L9;AB000482LA;AB000482LB;AB000482LC;AB000482LD;AB000482LE;AB000482LF;AB000482LG;AB000482LH;AB000482LI;AB000482L5;AB000482L4;AB000482L3;AB000482L2;AB000482L1;AB000482L0;AB000482KZ;AB000482KY;AB000482KX;AB000482KW;AB000482KV;AB000482KU;AB000482KT,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium chubuense,main,main
AB000ZT37H,842,G6N13_RS05560,GCF010731875.1,NZ_AP022595.1,1060066,1062595,-1,1534348,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_163695146.1,AB000ZT37I;AB000ZT37J;AB000ZT37K;AB000ZT37L;AB000ZT37M;AB000ZT37N;AB000ZT37O;AB000ZT37P;AB000ZT37Q;AB000ZT37R;AB000ZT37S;AB000ZT37T;AB000ZT37U;AB000ZT37G;AB000ZT37F;AB000ZT37E;AB000ZT37D;AB000ZT37C;AB000ZT37B;AB000ZT37A;AB000ZT379;AB000ZT378;AB000ZT377;AB000ZT376;AB000ZT375;AB000ZT374,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium sarraceniae,main,main
AB000ZNQP1,847,G6N28_RS13905,GCF010725725.1,NZ_AP022599.1,2879792,2882336,1,36813,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_163901149.1,AB000ZNQP2;AB000ZNQP3;AB000ZNQP4;AB000ZNQP5;AB000ZNQP6;AB000ZNQP7;AB000ZNQP8;AB000ZNQP9;AB000ZNQPA;AB000ZNQPB;AB000ZNQPC;AB000ZNQP0;AB000ZNQOZ;AB000ZNQOY;AB000ZNQOX;AB000ZNQOW;AB000ZNQOV;AB000ZNQOU;AB000ZNQOT;AB000ZNQOS;AB000ZNQOR;AB000ZNQOQ;AB000ZNQOP;AB000ZNQOO,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium pulveris,main,main
AB000G3018,848,B9D87_RS16690,GCF002105755.1,NZ_CP020821.1,3584742,3587289,-1,1041522,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_007772321.1,AB000G3019;AB000G301A;AB000G301B;AB000G301C;AB000G301D;AB000G301E;AB000G301F;AB000G301G;AB000G301H;AB000G301I;AB000G301J;AB000G301K;AB000G3017;AB000G3016;AB000G3015;AB000G3014;AB000G3013;AB000G3012;AB000G3011;AB000G3010;AB000G300Z;AB000G300Y;AB000G300X;AB000G300W,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium colombiense,main,main
AB000ZQRWE,844,G6N48_RS21575,GCF010730575.1,NZ_AP022614.1,4657538,4660073,1,185642,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_085270363.1,AB000ZQRWF;AB000ZQRWG;AB000ZQRWH;AB000ZQRWI;AB000ZQRWJ;AB000ZQRWK;AB000ZQRWL;AB000ZQRWM;AB000ZQRWN;AB000ZQRWO;AB000ZQRWP;AB000ZQRWQ;AB000ZQRWR;AB000ZQRWD;AB000ZQRWC;AB000ZQRWB;AB000ZQRWA;AB000ZQRW9;AB000ZQRW8;AB000ZQRW7;AB000ZQRW6;AB000ZQRW5;AB000ZQRW4;AB000ZQRW3;AB000ZQRW2;AB000ZQRW1,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium parmense,main,main
AB000Z9IRI,850,MYXE_RS02265,GCF009936235.1,NZ_AP022314.1,538545,541098,1,1789,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_003921700.1,AB000Z9IRJ;AB000Z9IRK;AB000Z9IRL;AB000Z9IRM;AB000Z9IRN;AB000Z9IRO;AB000Z9IRP;AB000Z9IRQ;AB000Z9IRR;AB000Z9IRS;AB000Z9IRT;AB000Z9IRU;AB000Z9IRH;AB000Z9IRG;AB000Z9IRF;AB000Z9IRE;AB000Z9IRD;AB000Z9IRC;AB000Z9IRB;AB000Z9IRA;AB000Z9IR9;AB000Z9IR8;AB000Z9IR7;AB000Z9IR6;AB000Z9IR5,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium xenopi,main,main
AB000ZPE5C,847,G6N07_RS16235,GCF010728155.1,NZ_AP022605.1,3320004,3322548,-1,126673,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_085188378.1,AB000ZPE5D;AB000ZPE5E;AB000ZPE5F;AB000ZPE5G;AB000ZPE5H;AB000ZPE5I;AB000ZPE5J;AB000ZPE5K;AB000ZPE5L;AB000ZPE5M;AB000ZPE5N;AB000ZPE5O;AB000ZPE5B;AB000ZPE5A;AB000ZPE59;AB000ZPE58;AB000ZPE57;AB000ZPE56;AB000ZPE55;AB000ZPE54;AB000ZPE53;AB000ZPE52;AB000ZPE51;AB000ZPE50;AB000ZPE4Z;AB000ZPE4Y,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium doricum,main,main
AB0017B21L,848,MB901379_RS21795,GCF900292015.1,NZ_LR130759.1,5123155,5125702,-1,2094119,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_158018502.1,AB0017B21M;AB0017B21N;AB0017B21O;AB0017B21P;AB0017B21Q;AB0017B21R;AB0017B21S;AB0017B21T;AB0017B21U;AB0017B21V;AB0017B21W;AB0017B21X;AB0017B21Y;AB0017B21K;AB0017B21J;AB0017B21I;AB0017B21H;AB0017B21G;AB0017B21F;AB0017B21E;AB0017B21D;AB0017B21C;AB0017B21B;AB0017B21A,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium basiliense,chromosome,I
AB000ZSTUG,845,G6N61_RS22905,GCF010731815.1,NZ_AP022593.1,4436136,4438674,1,1286181,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_163921513.1,AB000ZSTUH;AB000ZSTUI;AB000ZSTUJ;AB000ZSTUK;AB000ZSTUL;AB000ZSTUM;AB000ZSTUN;AB000ZSTUO;AB000ZSTUP;AB000ZSTUQ;AB000ZSTUR;AB000ZSTUS;AB000ZSTUT;AB000ZSTUU;AB000ZSTUF;AB000ZSTUE;AB000ZSTUD;AB000ZSTUC;AB000ZSTUB;AB000ZSTUA;AB000ZSTU9;AB000ZSTU8;AB000ZSTU7;AB000ZSTU6;AB000ZSTU5;AB000ZSTU4;AB000ZSTU3,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium arabiense,main,main
AB000ZQ33G,839,G6N14_RS15650,GCF010729485.1,NZ_AP022609.1,3302507,3305027,-1,29314,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_085134044.1,AB000ZQ33H;AB000ZQ33I;AB000ZQ33J;AB000ZQ33K;AB000ZQ33L;AB000ZQ33M;AB000ZQ33N;AB000ZQ33O;AB000ZQ33P;AB000ZQ33Q;AB000ZQ33R;AB000ZQ33S;AB000ZQ33T;AB000ZQ33F;AB000ZQ33E;AB000ZQ33D;AB000ZQ33C;AB000ZQ33B;AB000ZQ33A;AB000ZQ339;AB000ZQ338;AB000ZQ337;AB000ZQ336;AB000ZQ335;AB000ZQ334,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacter,Mycolicibacter hiberniae,main,main
AB000VHZ1B,847,FZ046_RS03130,GCF008329645.1,NZ_CP043474.1,627030,629574,-1,1552759,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_070353087.1,AB000VHZ1C;AB000VHZ1D;AB000VHZ1E;AB000VHZ1F;AB000VHZ1G;AB000VHZ1H;AB000VHZ1I;AB000VHZ1J;AB000VHZ1K;AB000VHZ1L;AB000VHZ1M;AB000VHZ1N;AB000VHZ1A;AB000VHZ19;AB000VHZ18;AB000VHZ17;AB000VHZ16;AB000VHZ15;AB000VHZ14;AB000VHZ13;AB000VHZ12;AB000VHZ11;AB000VHZ10;AB000VHZ0Z;AB000VHZ0Y,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium grossiae,main,main
AB00033936,847,MSPYR1_RS23280,GCF000184435.1,NC_014814.1,4921498,4924042,-1,278137,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_013472891.1,AB00033937;AB00033938;AB00033939;AB0003393A;AB0003393B;AB0003393C;AB0003393D;AB0003393E;AB0003393F;AB0003393G;AB0003393H;AB0003393I;AB00033935;AB00033934;AB00033933;AB00033932;AB00033931;AB00033930;AB0003392Z;AB0003392Y;AB0003392X;AB0003392W;AB0003392V;AB0003392U;AB0003392T;AB0003392S,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium gilvum,main,main
AB0001H3H4,847,MFLV_RS07170,GCF000016365.1,NC_009338.1,1491982,1494526,1,350054,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_011892327.1,AB0001H3H5;AB0001H3H6;AB0001H3H7;AB0001H3H8;AB0001H3H9;AB0001H3HA;AB0001H3HB;AB0001H3HC;AB0001H3HD;AB0001H3HE;AB0001H3HF;AB0001H3HG;AB0001H3HH;AB0001H3HI;AB0001H3H3;AB0001H3H2;AB0001H3H1;AB0001H3H0;AB0001H3GZ;AB0001H3GY;AB0001H3GX;AB0001H3GW;AB0001H3GV;AB0001H3GU;AB0001H3GT;AB0001H3GS,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium gilvum,main,main
AB0009XAVT,844,MYCSP_RS02340,GCF001456355.1,NZ_CP010271.1,463955,466490,1,1578165,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_070912436.1,AB0009XAVU;AB0009XAVV;AB0009XAVW;AB0009XAVX;AB0009XAVY;AB0009XAVZ;AB0009XAW0;AB0009XAW1;AB0009XAW2;AB0009XAW3;AB0009XAW4;AB0009XAW5;AB0009XAW6;AB0009XAW7;AB0009XAW8;AB0009XAVS;AB0009XAVR;AB0009XAVQ;AB0009XAVP;AB0009XAVO;AB0009XAVN;AB0009XAVM;AB0009XAVL;AB0009XAVK;AB0009XAVJ;AB0009XAVI;AB0009XAVH,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides saopaulense,main,main
AB00070R1L,848,LI98_RS29810,GCF000767705.1,NZ_CP009496.1,6153051,6155598,-1,1772,CDS,,ATP-dependent protease ATP-binding subunit ClpC,WP_011731031.1,AB00070R1M;AB00070R1N;AB00070R1O;AB00070R1P;AB00070R1Q;AB00070R1R;AB00070R1S;AB00070R1T;AB00070R1U;AB00070R1V;AB00070R1W;AB00070R1K;AB00070R1J;AB00070R1I;AB00070R1H;AB00070R1G;AB00070R1F;AB00070R1E;AB00070R1D;AB00070R1C;AB00070R1B;AB00070R1A;AB00070R19;AB00070R18,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis,main,main
AB000ZR5YU,842,G6N57_RS02710,GCF010731295.1,NZ_AP022579.1,606824,609353,-1,146017,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_065514423.1,AB000ZR5YV;AB000ZR5YW;AB000ZR5YX;AB000ZR5YY;AB000ZR5YZ;AB000ZR5Z0;AB000ZR5Z1;AB000ZR5Z2;AB000ZR5Z3;AB000ZR5Z4;AB000ZR5Z5;AB000ZR5Z6;AB000ZR5YT;AB000ZR5YS;AB000ZR5YR;AB000ZR5YQ;AB000ZR5YP;AB000ZR5YO;AB000ZR5YN;AB000ZR5YM;AB000ZR5YL;AB000ZR5YK;AB000ZR5YJ;AB000ZR5YI;AB000ZR5YH;AB000ZR5YG,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium boenickei,main,main
AB0018AUL1,847,EL337_RS25440,GCF900637195.1,NZ_LR134356.1,5375501,5378045,-1,1791,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_048632996.1,AB0018AUL2;AB0018AUL3;AB0018AUL4;AB0018AUL5;AB0018AUL6;AB0018AUL7;AB0018AUL8;AB0018AUL9;AB0018AULA;AB0018AULB;AB0018AULC;AB0018AULD;AB0018AUL0;AB0018AUKZ;AB0018AUKY;AB0018AUKX;AB0018AUKW;AB0018AUKV;AB0018AUKU;AB0018AUKT;AB0018AUKS;AB0018AUKR;AB0018AUKQ;AB0018AUKP;AB0018AUKO,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium aurum,chromosome,1
AB001747HG,852,CKW28_RS20560,GCF900187065.1,NZ_LT906483.1,4344826,4347385,-1,1797,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_040546601.1,AB001747HH;AB001747HI;AB001747HJ;AB001747HK;AB001747HL;AB001747HM;AB001747HN;AB001747HO;AB001747HP;AB001747HQ;AB001747HR;AB001747HS;AB001747HF;AB001747HE;AB001747HD;AB001747HC;AB001747HB;AB001747HA;AB001747H9;AB001747H8;AB001747H7;AB001747H6;AB001747H5;AB001747H4;AB001747H3,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium thermoresistibile,chromosome,1
AB000ZRQV6,848,G6N15_RS06345,GCF010731635.1,NZ_AP022583.1,1345563,1348110,-1,459858,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_083088565.1,AB000ZRQV7;AB000ZRQV8;AB000ZRQV9;AB000ZRQVA;AB000ZRQVB;AB000ZRQVC;AB000ZRQVD;AB000ZRQVE;AB000ZRQVF;AB000ZRQVG;AB000ZRQVH;AB000ZRQVI;AB000ZRQVJ;AB000ZRQV5;AB000ZRQV4;AB000ZRQV3;AB000ZRQV2;AB000ZRQV1;AB000ZRQV0;AB000ZRQUZ;AB000ZRQUY;AB000ZRQUX;AB000ZRQUW;AB000ZRQUV;AB000ZRQUU;AB000ZRQUT,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium noviomagense,main,main
AB000ZNLOH,847,NTM_RS10025,GCF010725485.1,NZ_AP022598.1,2112511,2115055,1,39692,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_104862577.1,AB000ZNLOI;AB000ZNLOJ;AB000ZNLOK;AB000ZNLOL;AB000ZNLOM;AB000ZNLON;AB000ZNLOO;AB000ZNLOP;AB000ZNLOQ;AB000ZNLOR;AB000ZNLOS;AB000ZNLOT;AB000ZNLOU;AB000ZNLOG;AB000ZNLOF;AB000ZNLOE;AB000ZNLOD;AB000ZNLOC;AB000ZNLOB;AB000ZNLOA;AB000ZNLO9;AB000ZNLO8;AB000ZNLO7;AB000ZNLO6;AB000ZNLO5,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium parafortuitum,main,main
AB00153EXO,841,NIIDNTM18_RS23660,GCF014218295.1,NZ_AP023287.1,4903568,4906094,-1,758802,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_185293195.1,AB00153EXP;AB00153EXQ;AB00153EXR;AB00153EXS;AB00153EXT;AB00153EXU;AB00153EXV;AB00153EXW;AB00153EXX;AB00153EXY;AB00153EXZ;AB00153EY0;AB00153EXN;AB00153EXM;AB00153EXL;AB00153EXK;AB00153EXJ;AB00153EXI;AB00153EXH;AB00153EXG;AB00153EXF;AB00153EXE;AB00153EXD;AB00153EXC;AB00153EXB,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium litorale,main,main
AB000ZRI7O,847,G6N49_RS26845,GCF010731575.1,NZ_AP022617.1,5593840,5596384,1,85693,CDS,clpC1,ATP-dependent protease ATP-binding subunit ClpC,WP_011857207.1,AB000ZRI7P;AB000ZRI7Q;AB000ZRI7R;AB000ZRI7S;AB000ZRI7T;AB000ZRI7U;AB000ZRI7V;AB000ZRI7W;AB000ZRI7X;AB000ZRI7Y;AB000ZRI7Z;AB000ZRI80;AB000ZRI81;AB000ZRI7N;AB000ZRI7M;AB000ZRI7L;AB000ZRI7K;AB000ZRI7J;AB000ZRI7I;AB000ZRI7H;AB000ZRI7G;AB000ZRI7F;AB000ZRI7E;AB000ZRI7D;AB000ZRI7C,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium monacense,main,main
